timestamp,temperature_c,humidity_percent,fog_detected,image_filename,dehazed_filename,processing_time_ms
2026-05-07 15:01:49,22.5,94.2,True,img_20260507_150149.jpg,dehazed_20260507_150149.jpg,109
2026-05-07 15:21:24,22.5,94.2,True,img_20260507_152124.jpg,dehazed_20260507_152124.jpg,103
2026-05-08 00:17:37,22.5,94.2,True,img_20260508_001737.jpg,dehazed_20260508_001737.jpg,106,6.918,7.221,0.303,0.88
2026-05-08 00:19:14,22.5,94.2,True,img_20260508_001914.jpg,dehazed_20260508_001914.jpg,21,6.918,7.221,0.303,0.88
2026-05-08 09:55:08,22.5,94.2,True,img_20260508_095508.jpg,dehazed_20260508_095508.jpg,134,6.918,7.221,0.303,0.88
2026-05-08 10:09:41,22.5,94.2,True,img_20260508_100941.jpg,dehazed_20260508_100941.jpg,106,6.918,7.221,0.303,0.88
2026-05-08 10:42:27,22.5,94.2,True,img_20260508_104227.jpg,dehazed_20260508_104227.jpg,113,6.918,7.221,0.303,0.88,0.0
2026-05-08 10:46:06,22.5,94.2,True,img_20260508_104606.jpg,dehazed_20260508_104606.jpg,1973,7.166,7.644,0.478,0.859,0.0
2026-05-08 11:12:44,22.5,94.2,True,img_20260508_111244.jpg,dehazed_20260508_111244.jpg,62,6.918,7.221,0.303,0.88,0.0
2026-05-08 11:15:16,22.5,94.2,True,img_20260508_111516.jpg,dehazed_20260508_111516.jpg,12,6.653,7.19,0.537,0.69,0.0
2026-05-08 11:15:59,22.5,94.2,True,img_20260508_111559.jpg,dehazed_20260508_111559.jpg,12,7.089,7.261,0.173,0.861,0.0
2026-05-08 11:16:26,22.5,94.2,True,img_20260508_111626.jpg,dehazed_20260508_111626.jpg,13,6.918,7.221,0.303,0.88,0.0
2026-06-11 15:24:39,31.0,58.7,False,img_20260611_152439.jpg,dehazed_20260611_152439.jpg,376,6.735,7.552,0.817,0.549,0.0
2026-06-11 15:25:02,31.0,59.7,False,img_20260611_152502.jpg,dehazed_20260611_152502.jpg,283,7.535,7.861,0.326,0.776,0.0
2026-06-11 15:25:14,31.1,59.2,False,img_20260611_152514.jpg,dehazed_20260611_152514.jpg,243,7.659,7.915,0.256,0.805,0.0
2026-06-11 15:25:37,31.1,59.0,False,img_20260611_152537.jpg,dehazed_20260611_152537.jpg,251,7.672,7.812,0.14,0.705,0.0
2026-06-11 15:25:49,31.1,59.1,False,img_20260611_152549.jpg,dehazed_20260611_152549.jpg,262,7.507,7.76,0.253,0.731,0.0
2026-06-11 15:26:01,31.1,58.8,False,img_20260611_152601.jpg,dehazed_20260611_152601.jpg,243,7.801,7.877,0.076,0.761,0.0
2026-06-11 15:26:14,31.0,58.7,False,img_20260611_152614.jpg,dehazed_20260611_152614.jpg,262,7.754,7.861,0.107,0.758,0.0
2026-06-11 15:26:26,30.9,58.7,False,img_20260611_152626.jpg,dehazed_20260611_152626.jpg,243,7.778,7.861,0.083,0.753,0.0
2026-06-11 15:26:39,30.8,58.5,False,img_20260611_152639.jpg,dehazed_20260611_152639.jpg,265,7.812,7.87,0.058,0.76,0.0
2026-06-11 15:26:51,30.7,58.6,False,img_20260611_152651.jpg,dehazed_20260611_152651.jpg,255,7.737,7.867,0.13,0.746,0.0
2026-06-11 15:27:05,30.6,58.9,False,img_20260611_152705.jpg,dehazed_20260611_152705.jpg,282,7.74,7.863,0.123,0.746,0.0
2026-06-11 15:27:17,30.5,59.2,False,img_20260611_152717.jpg,dehazed_20260611_152717.jpg,247,7.755,7.874,0.12,0.749,0.0
2026-06-11 15:27:30,30.3,59.5,False,img_20260611_152730.jpg,dehazed_20260611_152730.jpg,238,7.602,7.826,0.224,0.742,0.0
2026-06-11 15:27:42,30.3,59.8,False,img_20260611_152742.jpg,dehazed_20260611_152742.jpg,233,7.736,7.854,0.118,0.748,0.0
2026-06-11 15:27:54,30.2,60.1,False,img_20260611_152754.jpg,dehazed_20260611_152754.jpg,238,7.734,7.862,0.128,0.746,0.0
2026-06-11 15:28:06,30.1,60.3,False,img_20260611_152806.jpg,dehazed_20260611_152806.jpg,247,7.747,7.857,0.11,0.746,0.0
2026-06-11 15:28:19,30.1,60.6,False,img_20260611_152819.jpg,dehazed_20260611_152819.jpg,283,7.79,7.882,0.092,0.746,0.0
2026-06-11 15:28:31,30.1,60.7,False,img_20260611_152831.jpg,dehazed_20260611_152831.jpg,233,7.756,7.877,0.121,0.746,0.0
2026-06-11 15:28:43,30.0,60.9,False,img_20260611_152843.jpg,dehazed_20260611_152843.jpg,251,7.75,7.881,0.131,0.742,0.0
2026-06-11 15:28:55,30.0,61.0,False,img_20260611_152855.jpg,dehazed_20260611_152855.jpg,236,7.767,7.886,0.12,0.749,0.0
2026-06-11 15:29:08,30.0,61.1,False,img_20260611_152908.jpg,dehazed_20260611_152908.jpg,257,7.766,7.875,0.108,0.736,0.0
2026-06-11 15:29:20,29.9,61.2,False,img_20260611_152920.jpg,dehazed_20260611_152920.jpg,265,7.699,7.844,0.145,0.741,0.0
2026-06-11 15:29:32,29.9,61.5,False,img_20260611_152932.jpg,dehazed_20260611_152932.jpg,238,7.707,7.881,0.173,0.768,0.0
2026-06-11 15:29:45,29.9,61.7,False,img_20260611_152945.jpg,dehazed_20260611_152945.jpg,247,7.64,7.92,0.28,0.797,0.0
2026-06-11 15:29:57,29.9,62.0,False,img_20260611_152957.jpg,dehazed_20260611_152957.jpg,245,7.661,7.913,0.252,0.793,0.0
2026-06-11 15:30:09,29.9,61.9,False,img_20260611_153009.jpg,dehazed_20260611_153009.jpg,254,7.64,7.911,0.271,0.797,0.0
2026-06-11 15:30:22,29.9,62.0,False,img_20260611_153022.jpg,dehazed_20260611_153022.jpg,253,7.632,7.904,0.273,0.797,0.0
2026-06-11 15:30:34,29.9,62.0,False,img_20260611_153034.jpg,dehazed_20260611_153034.jpg,242,7.639,7.905,0.266,0.791,0.0
2026-06-11 15:30:46,29.9,62.0,False,img_20260611_153046.jpg,dehazed_20260611_153046.jpg,246,7.657,7.909,0.252,0.795,0.0
2026-06-11 15:30:59,29.9,62.1,False,img_20260611_153059.jpg,dehazed_20260611_153059.jpg,255,7.623,7.911,0.288,0.796,0.0
2026-06-11 15:31:11,29.9,62.1,False,img_20260611_153111.jpg,dehazed_20260611_153111.jpg,244,7.687,7.928,0.241,0.815,0.0
2026-06-11 15:31:23,29.9,62.2,False,img_20260611_153123.jpg,dehazed_20260611_153123.jpg,275,7.703,7.911,0.208,0.792,0.0
2026-06-11 15:31:36,29.9,62.2,False,img_20260611_153136.jpg,dehazed_20260611_153136.jpg,254,7.707,7.916,0.209,0.797,0.0
2026-06-11 15:31:48,29.9,62.2,False,img_20260611_153148.jpg,dehazed_20260611_153148.jpg,246,7.729,7.933,0.205,0.802,0.0
2026-06-11 15:32:00,29.9,62.3,False,img_20260611_153200.jpg,dehazed_20260611_153200.jpg,247,7.725,7.927,0.202,0.806,0.0
2026-06-11 15:32:12,29.9,62.3,False,img_20260611_153212.jpg,dehazed_20260611_153212.jpg,237,7.744,7.923,0.179,0.801,0.0
2026-06-11 15:32:24,29.9,62.4,False,img_20260611_153224.jpg,dehazed_20260611_153224.jpg,240,7.729,7.931,0.202,0.81,0.0
2026-06-11 15:32:37,29.9,62.5,False,img_20260611_153237.jpg,dehazed_20260611_153237.jpg,259,7.724,7.922,0.198,0.81,0.0
2026-06-11 15:32:49,29.9,62.5,False,img_20260611_153249.jpg,dehazed_20260611_153249.jpg,249,7.755,7.92,0.165,0.797,0.0
2026-06-11 15:33:01,29.9,62.5,False,img_20260611_153301.jpg,dehazed_20260611_153301.jpg,243,7.71,7.932,0.223,0.807,0.0
2026-06-11 15:33:15,29.9,62.6,False,img_20260611_153315.jpg,dehazed_20260611_153315.jpg,245,7.812,7.929,0.118,0.789,0.0
2026-06-11 15:33:27,29.9,62.6,False,img_20260611_153327.jpg,dehazed_20260611_153327.jpg,263,7.817,7.927,0.11,0.792,0.0
2026-06-11 15:33:40,30.0,62.6,False,img_20260611_153340.jpg,dehazed_20260611_153340.jpg,255,7.788,7.948,0.16,0.797,0.0
2026-06-11 15:33:53,30.0,62.7,False,img_20260611_153353.jpg,dehazed_20260611_153353.jpg,250,7.616,7.882,0.265,0.761,0.0
2026-06-11 15:34:06,30.0,63.0,False,img_20260611_153406.jpg,dehazed_20260611_153406.jpg,244,7.526,7.807,0.281,0.755,0.0
2026-06-11 15:34:18,30.1,62.8,False,img_20260611_153418.jpg,dehazed_20260611_153418.jpg,257,7.547,7.878,0.332,0.76,0.0
2026-06-11 15:34:31,30.2,62.9,False,img_20260611_153431.jpg,dehazed_20260611_153431.jpg,366,7.555,7.851,0.296,0.734,0.0
2026-06-11 15:34:43,30.3,62.4,False,img_20260611_153443.jpg,dehazed_20260611_153443.jpg,221,7.521,7.839,0.319,0.709,0.0
2026-06-11 15:34:55,30.4,62.4,False,img_20260611_153455.jpg,dehazed_20260611_153455.jpg,236,7.658,7.893,0.235,0.737,0.0
2026-06-11 15:35:18,30.7,62.2,False,img_20260611_153518.jpg,dehazed_20260611_153518.jpg,264,7.551,7.874,0.323,0.745,0.0
2026-06-11 15:35:31,30.8,61.7,False,img_20260611_153531.jpg,dehazed_20260611_153531.jpg,228,7.52,7.832,0.312,0.726,0.0
2026-06-11 15:35:43,30.9,61.3,False,img_20260611_153543.jpg,dehazed_20260611_153543.jpg,248,7.505,7.862,0.357,0.741,0.0
2026-06-11 15:35:56,30.9,61.3,False,img_20260611_153556.jpg,dehazed_20260611_153556.jpg,281,7.638,7.871,0.233,0.751,0.0
2026-06-11 15:36:08,31.0,61.3,False,img_20260611_153608.jpg,dehazed_20260611_153608.jpg,257,7.632,7.929,0.298,0.748,0.0
2026-06-11 15:36:21,31.0,61.3,False,img_20260611_153621.jpg,dehazed_20260611_153621.jpg,268,7.6,7.893,0.293,0.752,0.0
2026-06-11 15:36:33,31.1,61.1,False,img_20260611_153633.jpg,dehazed_20260611_153633.jpg,245,7.7,7.925,0.225,0.77,0.0
2026-06-11 15:36:45,31.1,61.1,False,img_20260611_153645.jpg,dehazed_20260611_153645.jpg,273,7.569,7.924,0.355,0.745,0.0
2026-06-11 15:36:58,31.2,60.8,False,img_20260611_153658.jpg,dehazed_20260611_153658.jpg,263,7.656,7.919,0.263,0.765,0.0
2026-06-11 15:37:10,31.3,60.8,False,img_20260611_153710.jpg,dehazed_20260611_153710.jpg,256,7.713,7.932,0.219,0.785,0.0
2026-06-11 15:37:23,31.4,60.9,False,img_20260611_153723.jpg,dehazed_20260611_153723.jpg,242,7.69,7.929,0.239,0.776,0.0
2026-06-11 15:37:35,31.4,60.5,False,img_20260611_153735.jpg,dehazed_20260611_153735.jpg,241,7.615,7.908,0.293,0.756,0.0
2026-06-11 15:37:48,31.5,60.4,False,img_20260611_153748.jpg,dehazed_20260611_153748.jpg,252,7.752,7.892,0.141,0.78,0.0
2026-06-11 15:38:00,31.8,60.4,False,img_20260611_153800.jpg,dehazed_20260611_153800.jpg,243,7.763,7.924,0.161,0.758,0.0
2026-06-11 15:38:12,32.4,59.9,False,img_20260611_153812.jpg,dehazed_20260611_153812.jpg,254,7.637,7.82,0.183,0.76,0.0
2026-06-11 15:38:25,32.6,59.3,False,img_20260611_153825.jpg,dehazed_20260611_153825.jpg,266,7.527,7.875,0.348,0.718,0.0
2026-06-11 15:38:37,32.7,58.3,False,img_20260611_153837.jpg,dehazed_20260611_153837.jpg,240,7.654,7.885,0.231,0.752,0.0
2026-06-11 15:38:50,32.6,57.2,False,img_20260611_153850.jpg,dehazed_20260611_153850.jpg,272,7.735,7.893,0.158,0.745,0.0
2026-06-11 15:39:02,32.5,56.6,False,img_20260611_153902.jpg,dehazed_20260611_153902.jpg,250,7.635,7.874,0.239,0.747,0.0
2026-06-11 15:39:15,32.3,56.7,False,img_20260611_153915.jpg,dehazed_20260611_153915.jpg,251,7.663,7.893,0.23,0.753,0.0
2026-06-11 15:39:27,32.3,56.9,False,img_20260611_153927.jpg,dehazed_20260611_153927.jpg,270,7.664,7.891,0.227,0.758,0.0
2026-06-11 15:39:39,32.2,57.2,False,img_20260611_153939.jpg,dehazed_20260611_153939.jpg,238,7.592,7.846,0.254,0.747,0.0
2026-06-11 15:39:51,32.1,57.7,False,img_20260611_153951.jpg,dehazed_20260611_153951.jpg,243,7.461,7.804,0.343,0.747,0.0
2026-06-11 15:40:04,32.1,58.1,False,img_20260611_154004.jpg,dehazed_20260611_154004.jpg,250,7.462,7.801,0.34,0.748,0.0
2026-06-11 15:40:16,32.1,58.0,False,img_20260611_154016.jpg,dehazed_20260611_154016.jpg,249,7.464,7.808,0.344,0.744,0.0
2026-06-11 15:40:28,32.0,57.9,False,img_20260611_154028.jpg,dehazed_20260611_154028.jpg,243,7.464,7.805,0.341,0.746,0.0
2026-06-11 15:40:40,31.9,57.9,False,img_20260611_154040.jpg,dehazed_20260611_154040.jpg,260,7.464,7.808,0.344,0.744,0.0
2026-06-11 15:40:52,31.8,57.9,False,img_20260611_154052.jpg,dehazed_20260611_154052.jpg,254,7.476,7.803,0.327,0.746,0.0
2026-06-11 15:41:05,31.8,58.1,False,img_20260611_154105.jpg,dehazed_20260611_154105.jpg,268,7.507,7.81,0.304,0.745,0.0
2026-06-11 15:41:17,31.7,58.4,False,img_20260611_154117.jpg,dehazed_20260611_154117.jpg,230,7.495,7.816,0.321,0.744,0.0
2026-06-11 15:41:29,31.7,58.5,False,img_20260611_154129.jpg,dehazed_20260611_154129.jpg,238,7.49,7.814,0.324,0.744,0.0
2026-06-11 15:41:41,31.7,58.5,False,img_20260611_154141.jpg,dehazed_20260611_154141.jpg,230,7.49,7.808,0.318,0.747,0.0
2026-06-11 15:41:55,31.7,58.5,False,img_20260611_154155.jpg,dehazed_20260611_154155.jpg,232,7.492,7.809,0.317,0.747,0.0
2026-06-11 15:42:07,31.7,58.6,False,img_20260611_154207.jpg,dehazed_20260611_154207.jpg,252,7.499,7.813,0.314,0.742,0.0
2026-06-11 15:42:19,31.7,58.6,False,img_20260611_154219.jpg,dehazed_20260611_154219.jpg,213,7.51,7.816,0.306,0.741,0.0
2026-06-11 15:42:32,31.7,58.6,False,img_20260611_154232.jpg,dehazed_20260611_154232.jpg,237,7.618,7.89,0.271,0.756,0.0
2026-06-11 15:42:44,31.7,58.8,False,img_20260611_154244.jpg,dehazed_20260611_154244.jpg,270,7.605,7.891,0.286,0.753,0.0
2026-06-11 15:42:56,31.7,59.0,False,img_20260611_154256.jpg,dehazed_20260611_154256.jpg,241,7.605,7.878,0.273,0.748,0.0
2026-06-11 15:43:09,31.7,58.9,False,img_20260611_154309.jpg,dehazed_20260611_154309.jpg,260,7.591,7.881,0.29,0.746,0.0
2026-06-11 15:43:21,31.8,58.8,False,img_20260611_154321.jpg,dehazed_20260611_154321.jpg,276,7.542,7.841,0.298,0.747,0.0
2026-06-11 15:43:33,31.8,58.7,False,img_20260611_154333.jpg,dehazed_20260611_154333.jpg,238,7.543,7.833,0.289,0.742,0.0
2026-06-11 15:43:46,31.8,58.5,False,img_20260611_154346.jpg,dehazed_20260611_154346.jpg,240,7.534,7.836,0.302,0.751,0.0
2026-06-11 15:43:58,31.8,58.3,False,img_20260611_154358.jpg,dehazed_20260611_154358.jpg,240,7.542,7.834,0.292,0.748,0.0
2026-06-11 15:44:10,31.8,58.2,False,img_20260611_154410.jpg,dehazed_20260611_154410.jpg,257,7.543,7.848,0.305,0.748,0.0
2026-06-11 15:44:23,31.7,58.1,False,img_20260611_154423.jpg,dehazed_20260611_154423.jpg,236,7.535,7.848,0.313,0.75,0.0
2026-06-11 15:44:35,31.7,58.0,False,img_20260611_154435.jpg,dehazed_20260611_154435.jpg,249,7.538,7.853,0.314,0.745,0.0
2026-06-11 15:44:47,31.7,57.9,False,img_20260611_154447.jpg,dehazed_20260611_154447.jpg,255,7.552,7.85,0.298,0.744,0.0
2026-06-11 15:45:00,31.7,57.9,False,img_20260611_154500.jpg,dehazed_20260611_154500.jpg,251,7.543,7.859,0.316,0.738,0.0
2026-06-11 15:45:12,31.7,57.9,False,img_20260611_154512.jpg,dehazed_20260611_154512.jpg,238,7.553,7.86,0.307,0.744,0.0
2026-06-11 15:45:24,31.7,58.0,False,img_20260611_154524.jpg,dehazed_20260611_154524.jpg,245,7.553,7.859,0.305,0.743,0.0
2026-06-11 15:45:36,31.7,58.1,False,img_20260611_154536.jpg,dehazed_20260611_154536.jpg,268,7.541,7.839,0.299,0.749,0.0
2026-06-11 15:45:49,31.7,58.1,False,img_20260611_154549.jpg,dehazed_20260611_154549.jpg,250,7.542,7.844,0.302,0.749,0.0
2026-06-11 15:46:01,31.7,58.0,False,img_20260611_154601.jpg,dehazed_20260611_154601.jpg,250,7.543,7.85,0.307,0.747,0.0
2026-06-11 15:46:13,31.7,58.0,False,img_20260611_154613.jpg,dehazed_20260611_154613.jpg,260,7.542,7.852,0.31,0.75,0.0
2026-06-11 15:46:26,31.7,58.0,False,img_20260611_154626.jpg,dehazed_20260611_154626.jpg,243,7.507,7.848,0.341,0.751,0.0
2026-06-11 15:46:38,31.7,57.9,False,img_20260611_154638.jpg,dehazed_20260611_154638.jpg,244,7.539,7.85,0.311,0.742,0.0
2026-06-11 15:46:50,31.7,57.9,False,img_20260611_154650.jpg,dehazed_20260611_154650.jpg,261,7.528,7.839,0.311,0.75,0.0
2026-06-11 15:47:02,31.7,57.8,False,img_20260611_154702.jpg,dehazed_20260611_154702.jpg,248,7.557,7.852,0.295,0.749,0.0
2026-06-11 15:47:15,31.7,57.8,False,img_20260611_154715.jpg,dehazed_20260611_154715.jpg,247,7.576,7.852,0.276,0.753,0.0
2026-06-11 15:47:27,31.7,58.0,False,img_20260611_154727.jpg,dehazed_20260611_154727.jpg,241,7.555,7.861,0.306,0.751,0.0
2026-06-11 15:47:39,31.7,57.9,False,img_20260611_154739.jpg,dehazed_20260611_154739.jpg,317,7.534,7.835,0.301,0.745,0.0
2026-06-11 15:47:52,31.7,58.3,False,img_20260611_154752.jpg,dehazed_20260611_154752.jpg,253,7.537,7.835,0.299,0.744,0.0
2026-06-11 15:48:04,31.7,58.4,False,img_20260611_154804.jpg,dehazed_20260611_154804.jpg,245,7.485,7.816,0.331,0.746,0.0
2026-06-11 15:48:16,31.7,58.9,False,img_20260611_154816.jpg,dehazed_20260611_154816.jpg,272,7.528,7.828,0.3,0.738,0.0
2026-06-11 15:48:29,31.7,59.2,False,img_20260611_154829.jpg,dehazed_20260611_154829.jpg,250,7.423,7.788,0.365,0.734,0.0
2026-06-11 15:48:41,31.7,59.3,False,img_20260611_154841.jpg,dehazed_20260611_154841.jpg,249,7.417,7.822,0.404,0.741,0.0
2026-06-11 15:48:53,31.7,59.4,False,img_20260611_154853.jpg,dehazed_20260611_154853.jpg,242,7.608,7.893,0.285,0.762,0.0
2026-06-11 15:49:06,31.7,59.8,False,img_20260611_154906.jpg,dehazed_20260611_154906.jpg,249,7.518,7.869,0.352,0.759,0.0
2026-06-11 15:49:18,31.7,59.4,False,img_20260611_154918.jpg,dehazed_20260611_154918.jpg,231,7.337,7.776,0.439,0.776,0.0
2026-06-11 15:49:30,31.7,59.1,False,img_20260611_154930.jpg,dehazed_20260611_154930.jpg,247,7.368,7.818,0.45,0.778,0.0
2026-06-11 15:49:43,31.7,58.9,False,img_20260611_154943.jpg,dehazed_20260611_154943.jpg,236,7.439,7.813,0.374,0.759,0.0
2026-06-11 15:49:55,31.7,58.8,False,img_20260611_154955.jpg,dehazed_20260611_154955.jpg,251,7.417,7.803,0.385,0.758,0.0
2026-06-11 15:50:07,31.7,58.8,False,img_20260611_155007.jpg,dehazed_20260611_155007.jpg,243,7.489,7.823,0.334,0.763,0.0
2026-06-11 15:50:20,31.7,58.7,False,img_20260611_155020.jpg,dehazed_20260611_155020.jpg,248,7.544,7.885,0.341,0.768,0.0
2026-06-11 15:50:32,31.7,59.0,False,img_20260611_155032.jpg,dehazed_20260611_155032.jpg,264,7.538,7.878,0.34,0.765,0.0
2026-06-11 15:50:44,31.7,59.1,False,img_20260611_155044.jpg,dehazed_20260611_155044.jpg,247,7.646,7.871,0.224,0.777,0.0
2026-06-11 15:50:56,31.8,58.7,False,img_20260611_155056.jpg,dehazed_20260611_155056.jpg,254,7.703,7.909,0.206,0.801,0.0
2026-06-11 15:51:09,31.9,58.9,False,img_20260611_155109.jpg,dehazed_20260611_155109.jpg,270,7.7,7.916,0.216,0.794,0.0
2026-06-11 15:51:21,32.0,58.8,False,img_20260611_155121.jpg,dehazed_20260611_155121.jpg,242,7.758,7.931,0.173,0.817,0.0
2026-06-11 15:51:34,32.0,59.3,False,img_20260611_155134.jpg,dehazed_20260611_155134.jpg,247,7.747,7.932,0.186,0.812,0.0
2026-06-11 15:51:46,32.1,59.8,False,img_20260611_155146.jpg,dehazed_20260611_155146.jpg,258,7.731,7.93,0.199,0.819,0.0
2026-06-11 15:51:58,32.1,59.5,False,img_20260611_155158.jpg,dehazed_20260611_155158.jpg,266,7.737,7.916,0.179,0.821,0.0
2026-06-11 15:52:11,32.2,60.1,False,img_20260611_155211.jpg,dehazed_20260611_155211.jpg,257,7.724,7.924,0.2,0.816,0.0
2026-06-11 15:52:23,32.3,59.1,False,img_20260611_155223.jpg,dehazed_20260611_155223.jpg,256,7.691,7.918,0.227,0.814,0.0
2026-06-11 15:52:37,32.3,58.5,False,img_20260611_155237.jpg,dehazed_20260611_155237.jpg,257,7.712,7.92,0.208,0.814,0.0
2026-06-11 15:52:50,32.4,58.4,False,img_20260611_155250.jpg,dehazed_20260611_155250.jpg,300,7.577,7.874,0.297,0.782,0.0
2026-06-11 15:53:03,32.4,59.2,False,img_20260611_155303.jpg,dehazed_20260611_155303.jpg,222,7.687,7.926,0.239,0.806,0.0
2026-06-11 15:53:16,32.5,58.7,False,img_20260611_155316.jpg,dehazed_20260611_155316.jpg,254,7.684,7.896,0.211,0.8,0.0
2026-06-11 15:53:28,32.5,58.2,False,img_20260611_155328.jpg,dehazed_20260611_155328.jpg,326,7.602,7.89,0.288,0.773,0.0
2026-06-11 15:53:41,32.5,57.4,False,img_20260611_155341.jpg,dehazed_20260611_155341.jpg,298,7.613,7.882,0.27,0.772,0.0
2026-06-11 15:53:54,32.5,57.2,False,img_20260611_155354.jpg,dehazed_20260611_155354.jpg,256,7.627,7.888,0.261,0.761,0.0
2026-06-11 15:55:47,32.2,57.7,False,img_20260611_155547.jpg,dehazed_20260611_155547.jpg,270,7.679,7.883,0.205,0.761,0.0
2026-06-11 15:55:56,32.2,57.7,False,img_20260611_155556.jpg,dehazed_20260611_155556.jpg,286,7.669,7.882,0.213,0.768,0.0
2026-06-11 15:56:03,32.2,57.7,False,img_20260611_155603.jpg,dehazed_20260611_155603.jpg,242,7.666,7.877,0.211,0.766,0.0
2026-06-11 15:56:10,32.2,57.7,False,img_20260611_155610.jpg,dehazed_20260611_155610.jpg,230,7.67,7.882,0.212,0.76,0.0
2026-06-11 15:56:17,32.1,57.8,False,img_20260611_155617.jpg,dehazed_20260611_155617.jpg,239,7.672,7.881,0.208,0.762,0.0
2026-06-11 15:56:23,32.1,57.9,False,img_20260611_155623.jpg,dehazed_20260611_155623.jpg,256,7.674,7.883,0.209,0.763,0.0
2026-06-11 15:56:30,32.1,57.9,False,img_20260611_155630.jpg,dehazed_20260611_155630.jpg,230,7.673,7.889,0.216,0.761,0.0
2026-06-11 15:56:37,32.1,58.0,False,img_20260611_155637.jpg,dehazed_20260611_155637.jpg,238,7.672,7.883,0.211,0.764,0.0
2026-06-11 15:56:43,32.0,58.0,False,img_20260611_155643.jpg,dehazed_20260611_155643.jpg,249,7.666,7.883,0.216,0.764,0.0
2026-06-11 16:00:45,31.6,60.4,False,img_20260611_160045.jpg,dehazed_20260611_160045.jpg,295,7.629,7.894,0.265,0.783,0.0
2026-06-11 16:00:52,31.6,60.5,False,img_20260611_160052.jpg,dehazed_20260611_160052.jpg,235,7.647,7.915,0.267,0.779,0.0
2026-06-11 16:00:58,31.6,60.6,False,img_20260611_160058.jpg,dehazed_20260611_160058.jpg,233,7.568,7.88,0.312,0.779,0.0
2026-06-11 16:01:05,31.6,60.4,False,img_20260611_160105.jpg,dehazed_20260611_160105.jpg,237,7.661,7.896,0.235,0.761,0.0
2026-06-11 16:01:11,31.6,60.3,False,img_20260611_160111.jpg,dehazed_20260611_160111.jpg,263,7.278,7.752,0.474,0.616,0.0
2026-06-11 16:01:18,31.6,60.4,False,img_20260611_160118.jpg,dehazed_20260611_160118.jpg,257,7.44,7.818,0.378,0.658,0.0
2026-06-11 16:01:24,31.6,60.3,False,img_20260611_160124.jpg,dehazed_20260611_160124.jpg,272,7.423,7.828,0.405,0.653,0.0
2026-06-11 16:01:30,31.7,60.1,False,img_20260611_160130.jpg,dehazed_20260611_160130.jpg,249,7.569,7.866,0.297,0.707,0.0
2026-06-11 16:01:38,31.7,60.0,False,img_20260611_160138.jpg,dehazed_20260611_160138.jpg,244,7.607,7.89,0.283,0.761,0.0
2026-06-11 16:01:44,31.7,60.1,False,img_20260611_160144.jpg,dehazed_20260611_160144.jpg,224,7.193,7.728,0.535,0.601,0.0
2026-06-11 16:01:50,31.8,60.1,False,img_20260611_160150.jpg,dehazed_20260611_160150.jpg,242,7.222,7.777,0.555,0.611,0.0
2026-06-11 16:01:56,31.8,60.2,False,img_20260611_160156.jpg,dehazed_20260611_160156.jpg,253,7.152,7.792,0.64,0.665,0.0
2026-06-11 16:02:03,31.9,60.7,False,img_20260611_160203.jpg,dehazed_20260611_160203.jpg,245,7.496,7.855,0.359,0.685,0.0
2026-06-11 16:02:09,31.9,61.1,False,img_20260611_160209.jpg,dehazed_20260611_160209.jpg,259,7.585,7.886,0.301,0.754,0.0
2026-06-11 16:02:16,31.9,61.2,False,img_20260611_160216.jpg,dehazed_20260611_160216.jpg,237,7.639,7.928,0.29,0.777,0.0
2026-06-11 16:02:23,32.0,60.9,False,img_20260611_160223.jpg,dehazed_20260611_160223.jpg,252,7.609,7.895,0.286,0.762,0.0
2026-06-11 16:02:29,32.0,60.5,False,img_20260611_160229.jpg,dehazed_20260611_160229.jpg,257,7.643,7.922,0.279,0.765,0.0
2026-06-11 16:02:36,32.0,60.0,False,img_20260611_160236.jpg,dehazed_20260611_160236.jpg,246,7.684,7.925,0.242,0.778,0.0
2026-06-11 16:02:43,32.0,59.8,False,img_20260611_160243.jpg,dehazed_20260611_160243.jpg,240,7.649,7.896,0.247,0.775,0.0
2026-06-11 16:02:50,32.1,59.8,False,img_20260611_160250.jpg,dehazed_20260611_160250.jpg,241,7.651,7.897,0.246,0.778,0.0
2026-06-11 16:02:56,32.1,59.8,False,img_20260611_160256.jpg,dehazed_20260611_160256.jpg,243,7.652,7.917,0.265,0.79,0.0
2026-06-11 16:03:03,32.1,60.3,False,img_20260611_160303.jpg,dehazed_20260611_160303.jpg,242,7.572,7.883,0.311,0.758,0.0
2026-06-11 16:03:09,32.1,60.2,False,img_20260611_160309.jpg,dehazed_20260611_160309.jpg,236,7.476,7.87,0.393,0.746,0.0
2026-06-11 16:03:16,32.1,61.1,False,img_20260611_160316.jpg,dehazed_20260611_160316.jpg,244,7.678,7.912,0.234,0.773,0.0
2026-06-11 16:03:23,32.1,61.7,False,img_20260611_160323.jpg,dehazed_20260611_160323.jpg,273,7.639,7.906,0.267,0.767,0.0
2026-06-11 16:03:29,32.1,61.5,False,img_20260611_160329.jpg,dehazed_20260611_160329.jpg,246,7.677,7.899,0.222,0.771,0.0
2026-06-11 16:03:36,32.2,61.2,False,img_20260611_160336.jpg,dehazed_20260611_160336.jpg,234,7.638,7.893,0.255,0.761,0.0
2026-06-11 16:03:42,32.2,60.8,False,img_20260611_160342.jpg,dehazed_20260611_160342.jpg,233,7.694,7.91,0.215,0.791,0.0
